amount,total_amount_last_24h,txn_count_last_24h,is_new_device,is_odd_hour,channel,transaction_type,country
48434.67,33047.4,1,0,0,UPI,WITHDRAWAL,SG
24315.81,81482.07,2,1,0,UPI,TRANSFER,IN
10235.28,105797.88,3,0,0,UPI,TRANSFER,IN
43820.01,116033.16,4,0,0,UPI,TRANSFER,IN
19332.53,159853.17,5,0,0,UPI,TRANSFER,AE
25870.98,179185.7,6,0,1,UPI,WITHDRAWAL,IN
12047.45,205056.68,7,1,1,UPI,WITHDRAWAL,IN
15675.28,217104.13000000003,8,0,1,UPI,TRANSFER,IN
25007.21,232779.41000000003,9,0,1,CARD,WITHDRAWAL,US
29802.97,257786.62,10,0,1,UPI,TRANSFER,IN
26604.1,287589.59,11,0,1,CARD,TRANSFER,IN
22714.54,314193.69,12,0,0,UPI,DEPOSIT,SG
30762.57,336908.23,13,0,0,UPI,TRANSFER,IN
46282.43,367670.8,14,0,0,UPI,WITHDRAWAL,IN
33608.29,413953.23,15,0,0,UPI,WITHDRAWAL,IN
48484.66,447561.52,16,0,0,UPI,DEPOSIT,IN
15546.12,496046.17999999993,17,0,0,NET_BANKING,TRANSFER,AE
11290.79,511592.29999999993,18,0,0,UPI,WITHDRAWAL,IN
37940.78,522883.0899999999,19,0,0,UPI,DEPOSIT,IN
27762.3,560823.8699999999,20,1,0,UPI,TRANSFER,IN
45611.82,588586.1699999999,21,1,0,UPI,WITHDRAWAL,IN
10185.9,0.0,0,1,0,UPI,DEPOSIT,IN
20062.91,10185.9,1,0,0,UPI,TRANSFER,IN
22409.75,30248.81,2,0,0,UPI,DEPOSIT,IN
25386.594157338455,52658.56,3,0,0,UPI,WITHDRAWAL,IN
8416.17,78045.15415733846,4,1,0,NET_BANKING,TRANSFER,IN
21814.02,86461.32415733846,5,0,0,UPI,DEPOSIT,IN
7989.5,108275.34415733846,6,0,0,CARD,WITHDRAWAL,IN
9768.47,116264.84415733846,7,0,0,UPI,WITHDRAWAL,IN
20752.58,126033.31415733846,8,0,0,UPI,DEPOSIT,IN
24861.62,146785.89415733848,9,1,1,UPI,WITHDRAWAL,IN
15656.61,171647.51415733848,10,0,1,UPI,TRANSFER,IN
7469.45,187304.1241573385,11,0,1,UPI,DEPOSIT,IN
17128.47,194773.57415733847,12,0,1,UPI,WITHDRAWAL,IN
15041.81,211902.04415733847,13,1,1,UPI,DEPOSIT,IN
23675.73,226943.85415733847,14,0,0,UPI,WITHDRAWAL,IN
23108.75,250619.58415733848,15,1,0,UPI,DEPOSIT,SG
17567.25,273728.3341573385,16,1,0,UPI,WITHDRAWAL,US
11421.6,291295.5841573385,17,0,0,UPI,DEPOSIT,IN
11939.36,302717.18415733846,18,0,0,UPI,DEPOSIT,IN
13863.42,314656.54415733845,19,0,0,UPI,DEPOSIT,IN
1927.05,0.0,0,1,0,CARD,DEPOSIT,IN
3988.57,1927.05,1,0,0,CARD,DEPOSIT,IN
1402.73,5915.62,2,0,0,CARD,WITHDRAWAL,IN
1245.18,7318.35,3,0,0,NET_BANKING,WITHDRAWAL,SG
4278.52,8563.53,4,0,0,CARD,TRANSFER,IN
4023.2,12842.05,5,0,0,CARD,WITHDRAWAL,AE
3530.24,16865.25,6,0,0,UPI,TRANSFER,IN
3598.99,20395.49,7,0,0,CARD,DEPOSIT,IN
4202.1,23994.479999999996,8,0,1,UPI,TRANSFER,IN
1063.73,28196.57999999999,9,0,1,CARD,WITHDRAWAL,IN
1781.36,29260.30999999999,10,1,1,CARD,WITHDRAWAL,IN
3363.5,31041.669999999995,11,0,1,CARD,DEPOSIT,IN
1120.26,34405.17,12,0,1,CARD,WITHDRAWAL,IN
1464.58,35525.43,13,0,0,CARD,TRANSFER,IN
2524.68,36990.01,14,0,0,CARD,WITHDRAWAL,AE
1144.56,39514.69,15,1,0,CARD,DEPOSIT,IN
3134.9,40659.25,16,0,0,CARD,DEPOSIT,IN
4637.0,43794.15,17,1,0,UPI,WITHDRAWAL,IN
2522.18,48431.15,18,0,0,CARD,WITHDRAWAL,IN
4595.38,50953.33,19,0,0,CARD,DEPOSIT,IN
3868.86,55548.71,20,0,0,CARD,WITHDRAWAL,IN
4253.46,59417.57,21,0,0,NET_BANKING,DEPOSIT,US
2940.5,63671.03,22,0,0,CARD,DEPOSIT,SG
3500.65,60695.91,21,0,0,CARD,WITHDRAWAL,IN
2824.9,62793.83,21,1,0,CARD,WITHDRAWAL,IN
3435.32,65618.73,22,0,0,CARD,TRANSFER,IN
4226.9,69054.05,23,0,0,CARD,DEPOSIT,IN
2662.02,72035.77,23,0,0,CARD,TRANSFER,IN
1208.98,62865.83,21,1,0,CARD,TRANSFER,IN
4626.15,53428.630000000005,18,0,1,CARD,WITHDRAWAL,IN
2442.04,58054.780000000006,19,0,1,CARD,DEPOSIT,IN
3584.83,60496.82000000001,20,0,1,NET_BANKING,DEPOSIT,SG
2283.3,64081.65000000001,21,0,1,CARD,WITHDRAWAL,IN
7793.17,0.0,0,1,0,UPI,WITHDRAWAL,IN
14311.45,7793.17,1,0,0,UPI,WITHDRAWAL,AE
11219.3,22104.620000000003,2,0,0,UPI,WITHDRAWAL,IN
22948.98,33323.92,3,0,0,UPI,TRANSFER,SG
9335.4,56272.899999999994,4,0,0,UPI,WITHDRAWAL,IN
6586.89,65608.29999999999,5,0,0,NET_BANKING,TRANSFER,IN
10242.46,72195.18999999999,6,0,1,CARD,WITHDRAWAL,IN
12954.88,82437.65,7,0,1,UPI,WITHDRAWAL,IN
10142.38,95392.53,8,0,1,UPI,TRANSFER,IN
23576.05,105534.91,9,0,1,NET_BANKING,TRANSFER,IN
10576.03,129110.96,10,0,1,UPI,TRANSFER,IN
19029.39,139686.99000000002,11,0,0,UPI,TRANSFER,SG
8822.69,158716.38,12,0,0,UPI,TRANSFER,IN
24556.74,167539.07,13,0,0,UPI,TRANSFER,IN
24886.34,192095.81,14,0,0,UPI,DEPOSIT,IN
18983.62,216982.15,15,0,0,UPI,TRANSFER,IN
10858.85,235965.77,16,0,0,UPI,TRANSFER,IN
22024.51,246824.62,17,0,0,NET_BANKING,TRANSFER,IN
20604.15,268849.13,18,0,0,NET_BANKING,DEPOSIT,IN
13785.91,289453.28,19,0,0,UPI,WITHDRAWAL,IN
8286.7,303239.19,20,1,0,UPI,DEPOSIT,IN
23946.82,311525.89,21,0,0,UPI,TRANSFER,IN
7896.13,313368.09,20,1,0,UPI,TRANSFER,IN
13784.72,310044.92,20,0,0,UPI,WITHDRAWAL,IN
13640.67,300880.66,20,0,0,UPI,DEPOSIT,IN
5432.47,0.0,0,1,0,CARD,WITHDRAWAL,SG
8375.41,5432.47,1,1,0,CARD,WITHDRAWAL,IN
17399.96,13807.88,2,0,0,CARD,TRANSFER,IN
21279.13,31207.84,3,0,0,CARD,TRANSFER,IN
9657.2,52486.97,4,0,0,CARD,WITHDRAWAL,IN
21689.67,62144.17,5,0,0,CARD,WITHDRAWAL,IN
9732.68,83833.84,6,0,0,NET_BANKING,WITHDRAWAL,US
11862.11,93566.52,7,0,1,CARD,TRANSFER,IN
8081.57,105428.63,8,1,1,CARD,WITHDRAWAL,IN
21732.65,113510.19999999998,9,0,1,CARD,DEPOSIT,IN
16463.81,135242.84999999998,10,1,1,CARD,TRANSFER,IN
12159.85,151706.65999999997,11,0,0,UPI,TRANSFER,IN
15051.53,163866.50999999998,12,1,0,CARD,DEPOSIT,IN
17021.34,178918.03999999998,13,0,0,CARD,TRANSFER,IN
5869.2,195939.38,14,1,0,CARD,DEPOSIT,IN
5598.58,201808.58,15,0,0,CARD,WITHDRAWAL,IN
18674.94,207407.15999999997,16,0,0,CARD,TRANSFER,IN
8034.52,226082.1,17,0,0,CARD,DEPOSIT,IN
16769.73,234116.61999999997,18,0,0,NET_BANKING,DEPOSIT,IN
13602.78,250886.35,19,0,0,CARD,WITHDRAWAL,IN
5679.92,264489.13,20,0,0,CARD,WITHDRAWAL,IN
21420.01,270169.05,21,0,0,CARD,WITHDRAWAL,IN
14760.71,286156.58999999997,21,0,0,CARD,TRANSFER,IN
16895.61,253862.8,19,1,0,CARD,WITHDRAWAL,IN
21310.1,261101.21,19,0,0,CARD,TRANSFER,AE
11890.44,282411.31,20,1,0,CARD,WITHDRAWAL,IN
8659.23,294301.75,21,1,0,CARD,TRANSFER,IN
20378.99,281271.31,21,0,0,CARD,WITHDRAWAL,IN
23476.14,291917.61999999994,21,1,0,CARD,TRANSFER,IN
6508.13,303531.65,21,0,1,CARD,TRANSFER,IN
21363.76,301958.2100000001,21,1,1,CARD,TRANSFER,IN
13081.84,301589.32000000007,21,0,1,CARD,TRANSFER,IN
10759.45,314671.1600000001,22,0,1,CARD,WITHDRAWAL,IN
18980.12,308966.80000000005,22,0,0,NET_BANKING,DEPOSIT,IN
5280.21,315787.07000000007,22,0,0,UPI,DEPOSIT,IN
15489.58,306015.75000000006,22,0,0,CARD,TRANSFER,IN
23064.53,298614.7900000001,21,0,0,CARD,DEPOSIT,SG
6872.27,316080.7400000001,21,0,0,CARD,WITHDRAWAL,IN
6443.2,304278.07000000007,21,1,0,CARD,TRANSFER,IN
21869.47,0.0,0,1,0,CARD,TRANSFER,IN
17179.02,21869.47,1,0,0,CARD,TRANSFER,IN
19738.58,39048.490000000005,2,0,0,CARD,WITHDRAWAL,IN
13653.23,58787.07000000001,3,1,0,NET_BANKING,TRANSFER,IN
22003.42,72440.3,4,0,0,CARD,WITHDRAWAL,IN
9633.91,94443.72,5,0,0,CARD,WITHDRAWAL,US
10111.08,104077.63,6,0,0,UPI,TRANSFER,IN
15680.16,114188.71,7,1,1,UPI,TRANSFER,IN
5889.36,129868.87,8,1,1,CARD,TRANSFER,IN
5134.87,135758.23,9,0,1,CARD,DEPOSIT,IN
17934.12,140893.1,10,0,1,CARD,TRANSFER,AE
16439.64,158827.22,11,0,1,CARD,DEPOSIT,AE
11459.7,175266.86,12,1,0,CARD,TRANSFER,IN
19484.18,186726.56,13,0,0,NET_BANKING,TRANSFER,IN
18808.64,206210.74,14,0,0,UPI,DEPOSIT,IN
13571.88,225019.38,15,0,0,CARD,TRANSFER,US
16603.13,238591.26,16,0,0,CARD,DEPOSIT,IN
22097.4,255194.39,17,0,0,CARD,TRANSFER,IN
22032.16,277291.79000000004,18,0,0,NET_BANKING,TRANSFER,IN
23731.45,299323.95,19,1,0,NET_BANKING,TRANSFER,IN
20595.82,323055.4,20,0,0,CARD,WITHDRAWAL,IN
22576.8,321781.75000000006,20,0,0,NET_BANKING,WITHDRAWAL,AE
12024.42,327179.53,20,0,0,CARD,TRANSFER,IN
7017.48,305812.13999999996,19,0,0,UPI,TRANSFER,IN
17051.92,312829.61999999994,20,0,0,CARD,TRANSFER,IN
13698.9,288133.12999999995,18,0,0,CARD,TRANSFER,IN
15120.51,301832.02999999997,19,0,1,CARD,DEPOSIT,AE
21409.79,301272.38000000006,19,0,1,CARD,WITHDRAWAL,IN
42938.04,0.0,0,1,0,CARD,TRANSFER,IN
38419.1,42938.04,1,1,0,CARD,DEPOSIT,IN
47317.27,81357.14,2,0,0,CARD,DEPOSIT,IN
39069.41,128674.41,3,0,0,NET_BANKING,WITHDRAWAL,AE
11946.55,167743.82,4,1,0,NET_BANKING,WITHDRAWAL,IN
41280.94,179690.37,5,0,0,NET_BANKING,WITHDRAWAL,IN
38372.02,220971.31,6,0,1,CARD,WITHDRAWAL,SG
21033.3,259343.33,7,0,1,CARD,WITHDRAWAL,IN
24838.56,280376.63,8,0,1,NET_BANKING,TRANSFER,IN
103076.80978263408,305215.19,9,0,1,CARD,WITHDRAWAL,US
11960.59,408291.9997826341,10,0,0,CARD,DEPOSIT,IN
90524.23363266492,420252.5897826341,11,0,0,CARD,TRANSFER,IN
18887.09,510776.82341529906,12,0,0,CARD,TRANSFER,IN
26267.66,529663.913415299,13,0,0,CARD,DEPOSIT,IN
45491.51,555931.5734152991,14,1,0,CARD,WITHDRAWAL,IN
19474.01,601423.0834152991,15,0,0,CARD,TRANSFER,IN
18841.04,620897.0934152991,16,0,0,UPI,WITHDRAWAL,IN
11298.05,639738.1334152991,17,0,0,CARD,DEPOSIT,IN
30251.02,651036.1834152992,18,0,0,UPI,TRANSFER,IN
44403.89,681287.2034152992,19,0,0,NET_BANKING,DEPOSIT,IN
10858.74,725691.0934152992,20,0,0,CARD,WITHDRAWAL,IN
29384.05,736549.8334152992,21,1,0,CARD,WITHDRAWAL,IN
13205.77,684576.7434152991,20,0,0,CARD,TRANSFER,IN
42453.11,650465.2434152991,20,0,0,CARD,TRANSFER,SG
44815.0,692918.3534152991,21,0,0,CARD,TRANSFER,IN
78289.09995388071,737733.3534152991,22,0,0,CARD,DEPOSIT,IN
20989.35,816022.4533691797,23,0,0,CARD,DEPOSIT,IN
17769.91,785995.8433691798,22,1,0,CARD,TRANSFER,SG
42141.61,803765.7533691798,23,0,0,CARD,TRANSFER,IN
37732.86,804626.4233691798,23,1,1,CARD,DEPOSIT,IN
47287.11,803987.2633691798,23,0,1,CARD,WITHDRAWAL,IN
25092.31,830241.0733691797,23,1,1,CARD,DEPOSIT,IN
11337.52,0.0,0,1,0,CARD,WITHDRAWAL,US
8214.98,11337.52,1,1,0,CARD,DEPOSIT,IN
13102.03,19552.5,2,0,0,UPI,TRANSFER,IN
6968.67,32654.53,3,0,0,UPI,WITHDRAWAL,SG
11905.05,39623.2,4,0,0,NET_BANKING,TRANSFER,IN
24774.52,51528.25,5,0,0,CARD,TRANSFER,IN
11417.77,76302.77,6,0,1,CARD,WITHDRAWAL,IN
11956.1,87720.54000000001,7,0,1,NET_BANKING,DEPOSIT,IN
11544.38,99676.64,8,1,1,CARD,DEPOSIT,IN
14261.62,111221.02000000002,9,0,1,NET_BANKING,WITHDRAWAL,IN
12860.8,125482.64,10,0,0,CARD,TRANSFER,IN
20148.07,138343.44,11,1,0,CARD,TRANSFER,IN
11007.74,158491.51,12,0,0,CARD,TRANSFER,IN
11159.21,169499.25,13,0,0,CARD,TRANSFER,IN
10437.78,180658.46,14,1,0,CARD,DEPOSIT,IN
18458.73,191096.24,15,0,0,CARD,DEPOSIT,IN
21010.4,209554.97,16,1,0,UPI,DEPOSIT,IN
16556.67,230565.37,17,0,0,CARD,TRANSFER,IN
22914.81,247122.04,18,0,0,CARD,DEPOSIT,IN
9794.8,270036.85,19,1,0,CARD,TRANSFER,IN
11108.77,279831.64999999997,20,0,0,UPI,WITHDRAWAL,IN
22800.42,290940.42,21,0,0,CARD,TRANSFER,SG
12537.18,294188.33999999997,20,0,0,CARD,DEPOSIT,IN
9985.631907004225,0.0,0,1,0,CARD,TRANSFER,US
8351.147821366423,9985.631907004225,1,1,0,NET_BANKING,TRANSFER,IN
4052.01,18336.77972837065,2,0,0,NET_BANKING,TRANSFER,IN
1562.04,22388.789728370648,3,0,0,UPI,DEPOSIT,IN
3638.75,23950.82972837065,4,0,0,NET_BANKING,DEPOSIT,IN
5017.602087121486,27589.57972837065,5,1,0,NET_BANKING,DEPOSIT,AE
3625.7,32607.181815492135,6,1,0,NET_BANKING,DEPOSIT,IN
4424.23,36232.88181549213,7,0,1,NET_BANKING,DEPOSIT,IN
1599.03,40657.11181549213,8,1,1,NET_BANKING,WITHDRAWAL,IN
4392.05,42256.14181549213,9,0,1,UPI,DEPOSIT,IN
3906.7609242315943,46648.19181549213,10,0,1,NET_BANKING,TRANSFER,IN
3709.58,50554.952739723725,11,1,0,NET_BANKING,TRANSFER,IN
13887.38514296663,54264.53273972373,12,0,0,CARD,WITHDRAWAL,IN
4619.24,68151.91788269035,13,0,0,NET_BANKING,TRANSFER,IN
1528.85,72771.15788269036,14,0,0,NET_BANKING,DEPOSIT,IN
20171.65,0.0,0,1,0,UPI,TRANSFER,IN
16258.8,20171.65,1,0,0,UPI,DEPOSIT,IN
8170.7,36430.45,2,0,0,UPI,DEPOSIT,IN
13617.72,44601.149999999994,3,1,0,UPI,DEPOSIT,IN
23970.79,58218.869999999995,4,0,1,UPI,WITHDRAWAL,IN
6055.85,82189.66,5,1,1,UPI,TRANSFER,SG
7831.51,88245.51000000001,6,1,1,CARD,DEPOSIT,IN
7626.57,96077.02,7,0,1,UPI,TRANSFER,IN
18700.9,103703.59,8,0,0,UPI,DEPOSIT,IN
22383.96,122404.49,9,0,0,CARD,WITHDRAWAL,IN
8290.7,144788.44999999998,10,0,0,UPI,DEPOSIT,IN
9994.79,153079.15,11,0,0,UPI,TRANSFER,IN
8640.95,163073.94,12,0,0,UPI,WITHDRAWAL,IN
12322.07,171714.89,13,1,0,UPI,WITHDRAWAL,IN
10058.08,184036.96,14,0,0,CARD,TRANSFER,IN
9033.67,0.0,0,1,0,UPI,WITHDRAWAL,IN
23033.384336417937,9033.67,1,0,0,UPI,DEPOSIT,IN
6628.91,32067.05433641794,2,0,0,UPI,DEPOSIT,IN
25374.903134114873,38695.964336417936,3,0,0,UPI,DEPOSIT,IN
6109.83,64070.86747053281,4,0,0,UPI,DEPOSIT,IN
5897.31,70180.6974705328,5,1,0,UPI,WITHDRAWAL,IN
10291.83,76078.0074705328,6,0,0,UPI,WITHDRAWAL,IN
5758.65,86369.8374705328,7,0,0,UPI,DEPOSIT,IN
4956.69,92128.4874705328,8,0,1,UPI,TRANSFER,IN
9723.91,97085.1774705328,9,0,1,UPI,DEPOSIT,US
6758.87,106809.0874705328,10,0,1,UPI,TRANSFER,IN
27848.956333249414,113567.9574705328,11,0,1,UPI,DEPOSIT,IN
7078.22,141416.91380378223,12,0,1,CARD,WITHDRAWAL,IN
11211.05,148495.13380378223,13,1,1,CARD,DEPOSIT,IN
6108.94,159706.18380378222,14,0,0,UPI,DEPOSIT,IN
7237.87,165815.12380378222,15,0,0,CARD,WITHDRAWAL,IN
3020.29,173052.9938037822,16,0,0,CARD,TRANSFER,IN
22319.87224802338,176073.28380378222,17,0,0,UPI,DEPOSIT,IN
7628.46,198393.1560518056,18,0,0,UPI,DEPOSIT,IN
7744.97,206021.6160518056,19,0,0,UPI,DEPOSIT,IN
7774.86,213766.5860518056,20,0,0,NET_BANKING,DEPOSIT,IN
2965.74,221541.44605180557,21,1,0,NET_BANKING,DEPOSIT,IN
33555.19541756975,224507.18605180556,22,0,0,CARD,DEPOSIT,IN
11088.9,258062.3814693753,23,1,0,UPI,TRANSFER,IN
4972.77,269151.2814693753,24,0,0,UPI,WITHDRAWAL,IN
